Test Program,Module,Test Instance Name,Parent Flow,Test Template,Test Parameters,Is MTT
Class_NVL_P16C,_,SSA_CORE_VMIN_K_ENDCPUPKG_X_CRA_MIN_X_PMUCS_ALL_C2C3,ARR_CORE_CKX_ENDCPUPKG,VminTC,"BaseNumbers=""12200""; BypassPort=ARR_CORE_Rules.TPRules(1,1,-1,1,1,1,1,1); EndVoltageLimits=""0.625""; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=toInteger(1); FeatureSwitchSettings=ARR_CORE_CKX_Specs.FeatureSwitchNonMTT; FivrCondition=ARR_CORE_CKX_Specs.FivrConditionNom; ForwardingMode=ARR_CORE_CKX_Specs.ForwardingMode_EDC; InitialMaskBits=""0011""; LevelsTc=""ARR_CORE_CKX::arr_cpu_all_bf_x_x_ipc_lvl_PKG_BFUNC_ARR_MBIST_min_lvl""; MaxFailsNum=toInteger(20); MaxRepetitionCount=1; Patlist=ARR_CORE_Rules.TPRules(ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.dcm23plist_min_others,ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.allplist_min_48,ARR_CORE_CKX_Specs.allplist_min_48); PatternNameCounterIndexes=ARR_CORE_CKX_Specs.PatternMap; PinMap=ARR_CORE_CKX_Specs.Recovery_PinMap; RecoveryMode=ARR_CORE_CKX_Specs.Recovery_Mode; RecoveryOptions=__shared__::Recovery_Single.F1F4_recovery_opt_CR; RecoveryTrackingIncoming=ARR_CORE_CKX_Specs.RecoveryTracker_Incoming; RecoveryTrackingOutgoing=ARR_CORE_CKX_Specs.RecoveryTracker_Outgoing; ScoreboardEdgeTicks=toInteger(0); SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:corefreq0_0:"" + ""0.8GHz,"" + ""MCdrv:corefreq1_0:"" + ""0.8GHz,"" + ""MCdrv:corefreq2_0:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,"" + ""MCdrv:corefreq3_0:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,"" + ""MCdrv:"" + ARR_CORE_CKX_Specs.ringfreq + "":"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz,MCdrv:atomfreq_0:"" + __shared__::FlowMatrixSingular.AT_F1_FREQ + ""GHz""; StartVoltages=""0.625""; StepSize=toDouble(0.01); TestMode=""Scoreboard""; TimingsTc=ARR_CORE_CKX_Specs.timingRules; VoltageTargets=ARR_CORE_CKX_Specs.CORE_PMUCS_VoltageTarget",No
Class_NVL_P16C,_,ALL_UNCORE_AUX_E_BEGINCPUPKG_X_X_X_X_X_SET_BYPASS_REPAIR_B0,ARR_UNCORE_CKX_BEGINCPUPKG,AuxiliaryTC,"BypassPort=ARR_UNCORE_Rules.TPRules(-1,1,-1,-1,-1,-1,-1,1); DataType=""String""; Expression=""1==2""; ResultPort=""[R]=1?1:2""",No
Class_NVL_P16C,_,ALL_UNCORE_SB_K_BEGINCPUPKG_X_VNNAON_MAX_X_F1,ARR_UNCORE_CKX_BEGINCPUPKG,VminTC,"BaseNumbers=""12402""; BypassPort=-1; DtsConfiguration=ARR_UNCORE_CKX_Specs.DTSConfig_Rules; EndVoltageLimits=""0.825""; ExecutionMode=""SearchWithScoreboard""; FeatureSwitchSettings=ARR_UNCORE_CKX_Specs.FeatureSwitch_Uncore; FivrCondition=ARR_UNCORE_CKX_Specs.FivrConditionNom; ForwardingMode=""InputOutput""; LevelsTc=""ARR_UNCORE_CKX::arr_cpu_all_bf_x_x_ipc_lvl_PKG_BFUNC_ARR_MBIST_max_lvl""; MaxRepetitionCount=1; Patlist=""IPC::arr_cdie_begincpupkg_mbist_uncore_all_all_vnnaon_ks_x_class_hptp_max_list""; PatternNameCounterIndexes=ARR_UNCORE_CKX_Specs.PatternMap; RecoveryMode=""NoRecovery""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz""; StartVoltages=""0.825""; StepSize=0.02; TestMode=""Scoreboard""; TimingsTc=ARR_UNCORE_CKX_Specs.timingRules; VoltageTargets=ARR_UNCORE_CKX_Specs.UNCORE_VoltageTarget",No
Class_NVL_P16C,_,ALL_UNCORE_SB_K_BEGINCPUPKG_X_VNNAON_MIN_X_DUMMY,ARR_UNCORE_CKX_BEGINCPUPKG,VminTC,"BaseNumbers=""17252""; BypassPort=-1; EndVoltageLimits=""0.625""; ExecutionMode=""SearchWithScoreboard""; FeatureSwitchSettings=ARR_UNCORE_CKX_Specs.FeatureSwitch_Uncore; FivrCondition=ARR_UNCORE_CKX_Specs.FivrConditionNom; ForwardingMode=""None""; LevelsTc=""IPC::CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_nom""; MaxRepetitionCount=1; Patlist=ARR_UNCORE_Rules.TPRules(ARR_UNCORE_CKX_Specs.reset_s28c,ARR_UNCORE_CKX_Specs.reset_s28c,ARR_UNCORE_CKX_Specs.reset_s28c,ARR_UNCORE_CKX_Specs.reset_48,ARR_UNCORE_CKX_Specs.reset_48,ARR_UNCORE_CKX_Specs.reset_48,ARR_UNCORE_CKX_Specs.reset_s28c,ARR_UNCORE_CKX_Specs.reset_s28c); PatternNameCounterIndexes=ARR_UNCORE_CKX_Specs.PatternMap; RecoveryMode=""NoRecovery""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz,MCdrv:atomfreq_0:"" + __shared__::FlowMatrixSingular.AT_F1_FREQ + ""GHz""; StartVoltages=""0.625""; StepSize=0.02; TestMode=""Scoreboard""; TimingsTc=ARR_UNCORE_CKX_Specs.timingRules; VoltageTargets=ARR_UNCORE_CKX_Specs.UNCORE_VoltageTarget",No
Class_NVL_P16C,_,ALL_UNCORE_SB_K_BEGINCPUPKG_X_VNNAON_MIN_X_F1,ARR_UNCORE_CKX_BEGINCPUPKG,VminTC,"BaseNumbers=""12401""; BypassPort=-1; DtsConfiguration=ARR_UNCORE_CKX_Specs.DTSConfig_Rules; EndVoltageLimits=""0.625""; ExecutionMode=""SearchWithScoreboard""; FeatureSwitchSettings=ARR_UNCORE_CKX_Specs.FeatureSwitch_Uncore; FivrCondition=ARR_UNCORE_CKX_Specs.FivrConditionNom; ForwardingMode=ARR_UNCORE_CKX_Specs.ForwardingMode_Kill; LevelsTc=""ARR_UNCORE_CKX::arr_cpu_all_bf_x_x_ipc_lvl_PKG_BFUNC_ARR_MBIST_min_lvl""; MaxRepetitionCount=1; Patlist=""IPC::arr_cdie_begincpupkg_mbist_uncore_all_all_vnnaon_ks_x_class_hptp_min_list""; PatternNameCounterIndexes=ARR_UNCORE_CKX_Specs.PatternMap; RecoveryMode=""NoRecovery""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz""; StartVoltages=""0.625""; StepSize=0.02; TestMode=""Scoreboard""; TimingsTc=ARR_UNCORE_CKX_Specs.timingRules; VoltageTargets=ARR_UNCORE_CKX_Specs.UNCORE_VoltageTarget",No
Class_NVL_P16C,_,ALL_UNCORE_X_E_BEGINCPUPKG_X_X_X_X_X_X_MBIST_DFF_WRITE_NOM,ARR_UNCORE_CKX_BEGINCPUPKG,PrimeMbistTestMethod,"BisrMode=""compress""; BypassPort=ARR_UNCORE_Rules.QA_HOT_Default(1,1,1); DffOperation=""bisr,write""; FailCaptureCount=10000000; LevelsTc=""IPC::CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_nom""; LookupTableConfigurationFile=ARR_UNCORE_CKX_Specs.HRY_LIST_Rules; MappingConfigurationFile=ARR_UNCORE_CKX_Specs.dffmapRules; MbistTestMode=""Initialize""; Patlist=""IPC::arr_cdie_begincpupkg_mbist_uncore_all_xsa_vnnaon_all_hry_x_class_tap_list""; PreInstance=""Call(ExecutePatConfigSetPoint(MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz))""; RecoveryModeDownbin=""Disabled""; TimingsTc=ARR_UNCORE_CKX_Specs.repair_timingRules",No
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_AUX_E_BEGINCPUPKG_X_X_X_X_X_NOM_CHECK_BIN,ARR_UNCORE_CKX_BEGINCPUPKG,AuxiliaryTC,"BypassPort=-1; Expression=""1""; ResultPort=""[G.I.S.ARR_MBIST_DEFECTREPAIR]==1?1:2""",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_AUX_E_BEGINCPUPKG_X_X_X_X_X_NOM_SETBIN2,ARR_UNCORE_CKX_BEGINCPUPKG,AuxiliaryTC,"Expression=""1""; ResultPort=""1""; ResultToken=""G.I.S.DEFECTREPAIR""",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_AUX_E_BEGINCPUPKG_X_X_X_X_X_SETBIN2_BIRA_BISR,ARR_UNCORE_CKX_BEGINCPUPKG,AuxiliaryTC,"Expression=""0""; ResultPort=""1""; ResultToken=""G.I.S.ARR_MBIST_DEFECTREPAIR""",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_FUSECONFIG_K_BEGINCPUPKG_X_X_X_X_X_NOM,ARR_UNCORE_CKX_BEGINCPUPKG,PrimePatConfigTestMethod,"BypassPort=-1; ConfigurationFile=GetEnvironmentVariable(""~HDMT_TP_BASE_DIR"") + ""\\Modules\\FUS\\FUS_FUSECFG_CXX\\InputFiles\\array_repair_perunit.PatConfigSetpoints.json""; RegEx=""[gdx].*_longreset_fuseover.*_MC.*(arr|fun)""; SetPoint=""CPU0_APPLY_VFDM""",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_HRY_E_BEGINCPUPKG_TAP_VNNAON_X_X_X_ALL_PRESCREEN,ARR_UNCORE_CKX_BEGINCPUPKG,PrimeMbistTestMethod,"BisrMode=""""; BypassPort=ARR_UNCORE_Rules.QA_HOT_Default(1,-1,1); DffOperation=""""; FailCaptureCount=10000000; LevelsTc=""IPC::CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_nom""; LookupTableConfigurationFile=ARR_UNCORE_CKX_Specs.HRY_LIST_Rules; MappingConfigurationFile=ARR_UNCORE_CKX_Specs.dffmapRules; MbistTestMode=""Hry""; Patlist=""IPC::arr_cdie_begincpupkg_mbist_uncore_unc_dmu_all_ssa_vnnaon_bhry_x_class_tap_list""; PreInstance=""Call(ExecutePatConfigSetPoint(MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz))""; PrintToItuff=""hry""; RecoveryModeDownbin=""Disabled""; TimingsTc=ARR_UNCORE_CKX_Specs.repair_timingRules",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_HRY_K_BEGINCPUPKG_TAP_VNNAON_X_X_X_ALL_POSTSCREEN,ARR_UNCORE_CKX_BEGINCPUPKG,PrimeMbistTestMethod,"BisrMode=""""; BypassPort=ARR_UNCORE_Rules.QA_HOT_Default(1,-1,1); DffOperation=""""; FailCaptureCount=10000000; LevelsTc=""IPC::CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_nom""; LookupTableConfigurationFile=ARR_UNCORE_CKX_Specs.HRY_LIST_Rules; MappingConfigurationFile=ARR_UNCORE_CKX_Specs.dffmapRules; MbistTestMode=""PostRepair""; Patlist=""IPC::arr_cdie_begincpupkg_mbist_uncore_all_xsa_vnnaon_all_hry_x_class_tap_list""; PreInstance=""Call(ExecutePatConfigSetPoint(MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz))""; RecoveryModeDownbin=""Disabled""; TimingsTc=ARR_UNCORE_CKX_Specs.repair_timingRules",Yes
Class_NVL_P16C,_,NOM_REPAIR::ALL_UNCORE_VFDM_K_BEGINCPUPKG_X_X_X_X_X_REPAIR_FUSE,ARR_UNCORE_CKX_BEGINCPUPKG,PrimeVirtualFuseExportToSharedStorageTestMethod,"BypassPort=-1; FdsSharedStorageKey=""CPU0_FUSE_EMB_VFDM_FDS_BINARY""; FuseDataGap=""CPU0.VF_Heap_Data_Gap.VF_Heap_Data_Gap""; FuseDescriptorGap=""CPU0.VF_Heap_Descriptor_Gap.VF_Heap_Descriptor_Gap""; HcsSharedStorageKey=""CPU0_FUSE_EMB_VFDM_HCS_BINARY""; Namespace=""CPU0""; Tags=""""",Yes
Class_NVL_P16C,_,NOM_REPAIR::SSA_UNCORE_AUX_E_BEGINCPUPKG_X_X_X_X_X_SETBIN2_BIRA_BISR1_DMU,ARR_UNCORE_CKX_BEGINCPUPKG,AuxiliaryTC,"Expression=""1""; ResultPort=""1""; ResultToken=""G.I.S.ARR_MBIST_DEFECTREPAIR""",Yes
Class_NVL_P16C,_,NOM_REPAIR::SSA_UNCORE_HRY_E_BEGINCPUPKG_TAP_VNNAON_X_X_REPAIR_PRESCREEN_BIRA_BISR_DMU,ARR_UNCORE_CKX_BEGINCPUPKG,PrimeMbistTestMethod,"BisrMode=""uncompress""; BypassPort=-1; DffOperation=""""; FailCaptureCount=10000000; LevelsTc=""IPC::CPU_IP_BASE::cpu_all_bf_x_x_ipc_lvl_nom""; LookupTableConfigurationFile=ARR_UNCORE_CKX_Specs.HRY_LIST_Rules; MappingConfigurationFile=ARR_UNCORE_CKX_Specs.dffmapRules; MbistTestMode=""RepairShareBira""; Patlist=""IPC::arr_cdie_begin_mbist_uncore_unc_dmu_ssa_vnnaon_bira_bisr_x_sds_tap_list""; PreInstance=""Call(ExecutePatConfigSetPoint(MCdrv:corefreq:"" + __shared__::FlowMatrixSingular.CR_F1_FREQ + ""GHz,MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz))""; RecoveryModeDownbin=""Disabled""; TimingsTc=ARR_UNCORE_CKX_Specs.repair_timingRules",Yes
Class_NVL_P16C,_,BEGINCPU_SubFlow_BEGINPRL0CPU::ATSPEED_UNCORE_SB_K_BEGINCPU_X_X_NOM_X_ALL,BEGINPRL0CPU_SubFlow,VminTC,"BaseNumbers=""13688""; BypassPort=-1; EndVoltageLimits=""0.9""; ExecutionMode=""SearchWithScoreboard""; FailCaptureCount=999; FeatureSwitchSettings=""fivr_mode_on,disable_masked_targets,print_per_target_increments,print_scoreboard_counters""; FivrCondition=""NOM_CCF""; ForwardingMode=""None""; LevelsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom""); LogLevel=""Disabled""; MaxFailsNum=toInteger(__shared__::Specs.VMX_MAX_FAILS); Patlist=""scn_cdie_begin_trans_edt_classhvm_list""; PatternNameCounterIndexes=""1,2,3,4,5,6,7""; PostInstance=""""; PreInstance=""""; RecoveryMode=""Default""; RecoveryOptions=""""; RecoveryTrackingIncoming=""""; RecoveryTrackingOutgoing=""""; ScoreboardEdgeTicks=toInteger(__shared__::Specs.VMX_EDGE_TICK); SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPostInstance=PSPOST.CLR_F1; SetPointsPreInstance=PSPRE.CLR_F1 + "","" + ""MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz""; StartVoltages=""0.9""; StepSize=0.01; TestMode=""Scoreboard""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDEDS"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE""); VoltageConverter=""--dlvrpins VCCIA --expressions CCF""; VoltageTargets=""CCF""",Yes
Class_NVL_P16C,_,BEGINCPU_SubFlow_BEGINPRL0CPU::ATSPEED_UNCORE_SHMOO_E_BEGINCPU_X_X_NOM_X_F1_SHMOODATA,BEGINPRL0CPU_SubFlow,DDGShmooTC,"BypassPort=-1; LevelsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom""); LogLevel=""Enabled""; Patlist=""scn_cdie_f1xccf_trans_edt_classhvm_list_master""; PrintFormat=""ShmooHub""; SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F1_FREQ + ""GHz""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDEDS"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE""); VoltageConverter=""--dlvrpins VCCIA --expressions CCF --fivrcondition NOM_CCF""; XAxisParam=__shared__::TpRule.If_C48_DS_AX_M(""all_mts"",""all_mts"",""all_mts"",""all_mts""); XAxisParamType=""UserDefined""; XAxisRange=__shared__::TpRule.If_C48_DS_AX_M(""1100e6:100e6:5"",""600e6:100e6:5"",""1100e6:100e6:5"",""600e6:100e6:5""); XAxisType=""SpecSetVariable""; YAxisParam=""CCF""; YAxisParamType=""UserDefined""; YAxisRange=""1.2:-0.1:10""; YAxisType=""FIVR""",Yes
Class_NVL_P16C,_,BEGINCPU_SubFlow_BEGINPRL0CPU::ATSPEED_UNCORE_SHMOO_E_BEGINCPU_X_X_NOM_X_F2_SHMOODATA,BEGINPRL0CPU_SubFlow,DDGShmooTC,"BypassPort=-1; LevelsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom""); LogLevel=""Enabled""; Patlist=""scn_cdie_f2xccf_trans_edt_classhvm_list_master""; PrintFormat=""ShmooHub""; SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F2_FREQ + ""GHz""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDEDS"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE""); VoltageConverter=""--dlvrpins VCCIA --expressions CCF --fivrcondition NOM_CCF""; XAxisParam=__shared__::TpRule.If_C48_DS_AX_M(""all_mts"",""all_mts"",""all_mts"",""all_mts""); XAxisParamType=""UserDefined""; XAxisRange=__shared__::TpRule.If_C48_DS_AX_M(""1100e6:100e6:5"",""600e6:100e6:5"",""1100e6:100e6:5"",""600e6:100e6:5""); XAxisType=""SpecSetVariable""; YAxisParam=""CCF""; YAxisParamType=""UserDefined""; YAxisRange=""1.2:-0.1:10""; YAxisType=""FIVR""",Yes
Class_NVL_P16C,_,BEGINCPU_SubFlow_BEGINPRL0CPU::ATSPEED_UNCORE_SHMOO_E_BEGINCPU_X_X_NOM_X_F3_SHMOODATA,BEGINPRL0CPU_SubFlow,DDGShmooTC,"BypassPort=-1; LevelsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom""); LogLevel=""Enabled""; Patlist=""scn_cdie_f3xccf_trans_edt_classhvm_list_master""; PrintFormat=""ShmooHub""; SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F3_FREQ + ""GHz""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDEDS"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE""); VoltageConverter=""--dlvrpins VCCIA --expressions CCF --fivrcondition NOM_CCF""; XAxisParam=__shared__::TpRule.If_C48_DS_AX_M(""all_mts"",""all_mts"",""all_mts"",""all_mts""); XAxisParamType=""UserDefined""; XAxisRange=__shared__::TpRule.If_C48_DS_AX_M(""1100e6:100e6:5"",""600e6:100e6:5"",""1100e6:100e6:5"",""600e6:100e6:5""); XAxisType=""SpecSetVariable""; YAxisParam=""CCF""; YAxisParamType=""UserDefined""; YAxisRange=""1.2:-0.1:10""; YAxisType=""FIVR""",Yes
Class_NVL_P16C,_,BEGINCPU_SubFlow_BEGINPRL0CPU::ATSPEED_UNCORE_SHMOO_E_BEGINCPU_X_X_NOM_X_F4_SHMOODATA,BEGINPRL0CPU_SubFlow,DDGShmooTC,"BypassPort=-1; LevelsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCOREB0_OVERRIDE_nom"",""SCN_UNCORE_CX48::cpu_all_bf_x_x_ipc_lvl_CPU_BFUNC_SCNUNCORE_OVERRIDE_nom""); LogLevel=""Enabled""; Patlist=""scn_cdie_f4xccf_trans_edt_classhvm_list_master""; PrintFormat=""ShmooHub""; SetPointsPlistMode=""Local""; SetPointsPlistParamName=""Patlist""; SetPointsPreInstance=""MCdrv:ringfreq_0:"" + __shared__::FlowMatrixSingular.CCF_F4_FREQ + ""GHz""; TimingsTc=__shared__::TpRule.If_C48_DS_AX_M(""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDEDS"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE"",""SCN_UNCORE_CX48::cpu_hvm_timing_mts1500_tstprtclk750_tck93p75_OVERRIDE""); VoltageConverter=""--dlvrpins VCCIA --expressions CCF --fivrcondition NOM_CCF""; XAxisParam=__shared__::TpRule.If_C48_DS_AX_M(""all_mts"",""all_mts"",""all_mts"",""all_mts""); XAxisParamType=""UserDefined""; XAxisRange=__shared__::TpRule.If_C48_DS_AX_M(""1100e6:100e6:5"",""600e6:100e6:5"",""1100e6:100e6:5"",""600e6:100e6:5""); XAxisType=""SpecSetVariable""; YAxisParam=""CCF""; YAxisParamType=""UserDefined""; YAxisRange=""1.2:-0.1:10""; YAxisType=""FIVR""",Yes
