Pin,CFG,HIP,INV,NAND,NOR,RPT,Field,Size,Base,ExpectedData,LowLimit,HighLimit,Equation,StringData,ExitPort,ItuffToken
IPC::CPU_TDO,18,2,15,0,0,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,18,2,15,0,0,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,18,2,15,0,0,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,18,2,15,0,0,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,18,2,15,0,0,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,19,2,0,0,10,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,20,2,0,10,0,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,21,2,10,0,0,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,22,2,0,0,5,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,23,2,0,5,0,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,0,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,1,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,2,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,3,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,4,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,5,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,6,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
IPC::CPU_TDO,24,2,5,0,0,7,DAS_TAP_RESULT,42,2,-,-,-,-,-,-,CFG_<CFG>_HIP_<HIP>_INV_<INV>_NAND_<NAND>_NOR_<NOR>_<Field>
